account_age_days,reservation_count,cancellation_ratio,expired_ratio,avg_overstay_minutes,total_overstays,avg_hours_between_reservations,booking_hour,booking_weekday,is_anomaly
1494,13,0.06710784533745724,0.10341368501825722,0.7338028328582442,2,141.38005559377777,13,5,0
291,13,0.053031448464782985,0.13851569082915827,5.3301075459030915,0,75.66928282427226,19,2,0
26,7,0.8227986691214807,0.471015080312026,4.8163364890109275,2,6.882949622029796,15,6,1
1176,18,0.21577208946073956,0.14089548300327,2.0516193714945157,2,81.15180172338941,21,0,0
109,16,0.16335819757065753,0.1078232173352702,2.308776888174059,0,136.295849469394,15,1,0
1779,15,0.13500181135981493,0.11962707724427758,1.9443459893386608,0,95.70023715453328,12,0,0
1553,12,0.016386124663283635,0.03141963983158234,0.9866723599087235,0,59.020868278295524,8,5,0
705,19,0.06176400662481428,0.047875659178105476,10.649672066554118,1,88.39918262795237,8,6,0
1148,2,0.261522665147508,0.24702773099406042,19.271614734992603,1,40.8648031287652,15,4,0
443,16,0.2886789054306948,0.032679551078660954,63.33443938453603,8,20.745962305477875,9,1,1
70,18,0.149321000557079,0.06027613554720169,4.510912608945727,0,68.60567571528239,21,1,0
909,7,0.12156608331771766,0.09383368348367005,4.301177798359117,2,104.83586308386366,15,4,0
620,10,0.05331838410922575,0.18043053490846206,6.0978685416780465,0,42.6298569469982,12,5,0
1332,15,0.27360298016417006,0.05231561539997655,12.495265816872724,0,91.91159984760547,8,1,0
111,6,0.4476530722921916,0.5638158179745791,5.649246387172942,2,19.146117868073173,9,4,1
1577,15,0.06667820090762866,0.155264466820923,12.619051104669362,1,67.3307167033947,8,3,0
353,2,0.1707673555967561,0.03064597725980337,6.020082828829741,0,159.80854226879902,8,0,0
115,17,0.7597035278988341,0.4217901483415417,0.8387718878578942,0,33.40038383499893,14,5,1
829,17,0.17959875809198403,0.004478225335666769,3.031311186418948,1,173.08492503984496,8,0,0
443,8,0.15198783502771374,0.20959592194463889,1.9514609755652712,0,136.89362415108874,12,5,0
1765,2,0.04071181681482816,0.10770756183816929,1.8790758458812022,2,43.98258241098951,12,3,0
209,10,0.2837964742317257,0.191405063534378,3.3334542370057343,2,53.42440666317832,13,0,0
280,12,0.1253133678728315,0.032858002923282933,1.9971346560886558,1,86.10550503825543,12,0,0
821,15,0.1839405947503225,0.16897257937759227,17.4184276955452,2,118.65608859574394,19,3,0
954,5,0.18987532067120544,0.07930994005152499,7.856688122285263,1,62.01595135307238,15,4,0
322,8,0.17926382948738429,0.056773630258591105,7.191455780502377,2,87.84643473477516,17,2,0
1583,5,0.20634422641824499,0.09148658231321692,7.375139743819297,0,76.83091134839933,19,2,0
1417,12,0.19457184756085846,0.072010362368752,3.2826365132893356,0,35.537181607108266,12,6,0
1074,14,0.08300756314578948,0.14619621945733527,11.12525815593835,0,86.64179645029003,20,5,0
1717,17,0.2783764977017166,0.22270476230578926,5.403721248083295,2,165.41032400558566,19,0,0
47,17,0.8021807173489909,0.18312208507212077,1.1864253438038583,2,1.5167439707062569,2,5,1
1348,5,0.054000578680043515,0.0019157944062801009,5.938487720231287,0,137.60966476741083,21,0,0
1102,8,0.17244628669189307,0.12651606212299846,7.979694583695929,2,120.99636141492397,17,4,0
597,11,0.1371028197760147,0.13338049220088194,4.206633664787828,0,136.13227877627082,19,4,0
57,18,0.3316877251936177,0.4699554154314326,0.5925168451483849,1,1.3414030863113346,23,1,1
688,5,0.19875110512617908,0.12383853723231612,9.54173911537969,0,116.58591638861128,21,4,0
73,17,0.17814118152794367,0.14661755834640017,95.43898811027628,8,39.08966838720957,12,5,1
72,16,0.12827120983784346,0.001660115005587282,8.220172887984338,2,79.05343994891427,12,6,0
1716,14,0.37417790098837417,0.15865796999049464,9.548783190211358,1,107.9364945332096,20,1,0
1224,5,0.08602036999908055,0.05493497432737795,4.828725476050626,0,91.25228181805997,8,5,0
856,9,0.43357440462906655,0.17059604588963923,11.156202956258676,2,109.85641603970528,12,3,0
340,13,0.03172526562675157,0.03922676119630542,9.295082686852519,2,36.0283520869817,12,6,0
833,17,0.3454343190911641,0.1839588806788286,6.422945841569098,2,49.78086928447326,9,3,0
182,4,0.13149752704797188,0.07472792671240877,13.335046199698684,2,101.71532800651677,16,0,0
131,4,0.14890512558869323,0.24389932673879067,3.810623061305782,0,104.53692514728586,8,3,0
49,18,0.6921294643053708,0.43780441462006187,1.1262647310807745,3,1.4169573310738923,14,4,1
469,14,0.10001833443577456,0.1264495063275391,70.46100014154152,11,28.16765036800461,16,0,1
115,17,0.13374797412987532,0.12744816441402837,20.83701340903329,1,91.73876291934513,19,0,0
17,16,0.7420973964725446,0.6673627578861345,2.918922274820445,3,0.3788223389548472,6,2,1
846,17,0.09561012428158805,0.35240222233293994,0.639143344956573,0,113.91607060390653,10,2,0
1639,7,0.03153940320330616,0.2087114523416292,5.0185564758289525,2,127.7355262513067,14,0,0
127,12,0.24438089004540803,0.07271276882792505,1.169727826954216,1,179.14180833794512,13,3,0
470,15,0.2731152838629885,0.4021301846083942,94.63504238712133,8,86.7836579676501,20,2,1
861,10,0.048674802830540695,0.05331077842707125,3.081705536909709,2,113.0941922443214,8,2,0
1776,18,0.03422858655277693,0.045249266534465954,1.537731305077757,2,160.07634165308434,18,0,0
26,18,0.46533499635246395,0.5304597489116878,5.934569594409337,0,1.9124200320215916,17,6,1
882,18,0.16683289541567528,0.09238426309079152,7.410076934293718,0,156.34265529122936,12,1,0
240,12,0.6299828592397312,0.36010264632753125,2.3990575910673897,1,36.54611957054708,11,6,1
1515,1,0.041798526025720074,0.0778518559877745,13.45202440953833,1,101.22064078593843,16,4,0
1185,11,0.41175710989973774,0.06166750997151745,0.6416495859390554,1,213.79746794464498,13,1,0
1681,14,0.06736736731841453,0.04380674678491106,1.89574317287514,1,138.5990416923454,8,3,0
362,19,0.30691208642523404,0.020312201234298447,3.0323651032890586,2,70.30851597299589,12,5,0
1271,9,0.1344657998660001,0.030301247744282164,11.682459201354254,2,191.44664573745231,15,4,0
1222,8,0.23325623614369084,0.09434137392904166,7.096823209717842,1,59.173769484984575,7,1,0
1170,6,0.06960915624597087,0.003910495096423409,6.567457976850715,0,56.82641738670351,11,6,0
1775,12,0.15199677589903965,0.22727032828428748,4.796584393293969,1,36.73414703791137,12,4,0
134,10,0.28843371057687034,0.01807923322247232,43.4406952419582,5,31.53269197923307,8,3,1
549,17,0.0724989562558203,0.07516525065995004,74.78114700278091,13,41.0937698922032,8,3,1
52,6,0.025427152722132758,0.16026716598760327,2.192818631082458,2,157.45666845880112,7,5,0
1681,4,0.03391219192106758,0.002274298909632866,3.6360902873440737,2,91.294230209424,15,4,0
970,16,0.16363625833765696,0.027186278675498877,4.220099833810005,1,118.0267046658612,11,6,0
415,16,0.04046537041863187,0.10622780087004027,3.695127942199677,2,55.2321305167317,12,3,0
1,15,0.7384805537342546,0.11350677187841911,7.165448181978695,1,0.3267356476539125,20,5,1
357,13,0.35369215148388294,0.04169298787618598,1.9558915344041248,0,103.73247251188022,11,6,0
526,14,0.1720761023869915,0.19189750848639364,7.6491163318579805,0,159.50436866940584,21,6,0
745,14,0.03475871447556364,0.16550063668812484,7.230569294078324,1,102.18938833294575,9,0,0
1707,3,0.07157112526968833,0.022367352647528625,8.153329025060504,2,20.16056765067797,8,5,0
258,14,0.007739903494252898,0.12687844497320092,8.858452000701513,0,159.10939391863306,13,2,0
1338,16,0.06964762533550412,0.09947458355218869,7.9793788476955525,0,124.7841225666644,15,3,0
1718,18,0.0464849270767535,0.0854422969178064,19.088089758214284,2,148.7100017771957,12,6,0
1540,8,0.3758294215525123,0.16348411175197775,0.2742473316483424,2,113.44887856389522,10,0,0
1651,8,0.12712830267368944,0.04465530815818608,3.2995773529269177,1,120.94484011172311,11,4,0
526,6,0.5139840885786232,0.01691687623675751,6.303452856496215,1,101.7381257165612,16,3,0
215,5,0.389631553425202,0.10155031531040713,10.993679963084592,0,167.98935172973998,15,0,0
120,2,0.23022911684439556,0.34250669827734453,7.792899941224201,2,100.49791137211753,11,6,0
1188,15,0.18989693882078926,0.1517114917273928,6.607009262294042,0,100.27819476128394,12,1,0
1668,10,0.12060535970427105,0.005718623359990387,5.9095860223184165,1,145.48127483153863,21,4,0
267,6,0.6797219006227991,0.4842516934515438,2.853966544075349,0,14.843904723259962,0,0,1
1716,7,0.18529704438714945,0.01363926984012175,10.790040632557368,1,125.05947237790085,7,1,0
272,16,0.25447306088498506,0.04900675854918305,135.30149320617147,12,89.0389791163926,7,5,1
40,18,0.6850356329505456,0.4901944665100905,1.5723941340212801,1,0.22392330021273832,15,1,1
1704,15,0.10113627879321795,0.03751733632214285,5.699228826530879,2,84.84681649950197,18,6,0
1058,11,0.20805923513211325,0.25140295102887306,20.859480221710466,0,138.8906254465059,21,0,0
1333,10,0.03249333658621579,0.04912496460683558,6.524074659362785,1,93.4338730723894,20,4,0
1195,15,0.31076569176307195,0.014048901799864072,13.894722204997178,0,133.85999718354495,11,0,0
120,12,0.33120749599843174,0.10022574035429596,7.135606231499688,1,57.48919186701617,12,3,0
70,17,0.38371535036066595,0.05920795205156269,2.6841976278094766,1,35.86992619642191,11,5,0
1307,4,0.07077559941610742,0.21034126226356786,13.660964369148827,2,110.46811464317891,19,2,0
34,16,0.4290859981566063,0.7819114526419652,1.6229191977314483,2,1.3833989152151145,20,0,1
1142,9,0.14580260297634065,0.10243680000866454,26.587926795560733,0,98.0306880712107,12,0,0
39,19,0.7685382324920317,0.4415799717131578,7.367161478264186,2,1.6962330756328914,22,4,1
1529,13,0.09317685275394257,0.18515218087464302,0.6911941885682439,2,81.56915020459466,10,4,0
151,17,0.5139212585076084,0.594367904479234,9.568993098878126,0,24.288922796484492,20,5,1
5,15,0.5188486159943694,0.14800133272946833,5.671771358727157,2,0.5841991509157098,8,4,1
422,6,0.19626366149312693,0.032796495980590055,0.5251680096453067,0,27.893409983426597,18,5,0
516,12,0.6654320873214141,0.14935247180697844,34.358955246882104,9,22.93815219845978,21,5,1
141,15,0.5314976634461849,0.46655964114851495,3.5637135047934567,0,12.007991840100871,4,2,1
32,19,0.8376874145344612,0.35790751922175157,5.5209801317489005,0,0.7419568213429916,9,3,1
23,15,0.8374529217619054,0.47393045814829077,9.530341382942755,0,1.9346352275230179,12,5,1
621,13,0.27562501762190245,0.3396115782197969,3.2896735398332306,1,44.489494391234636,18,2,0
347,17,0.37647261252638814,0.04997645957987112,3.5299175306722557,1,86.65103058664894,18,6,0
263,19,0.09716125914693981,0.0768933860315308,9.077541342198298,2,149.77052145796736,11,1,0
124,3,0.13516191023152024,0.0884238388874018,1.9419873551282403,1,115.6371426686239,17,5,0
1274,11,0.07723219695051362,0.22233273039021534,9.261559390582562,1,52.471233685138074,20,2,0
1336,9,0.04610870143906549,0.023133484013949695,1.149826895235375,0,134.32262720913155,9,0,0
1208,2,0.050667393953617856,0.10960126800249478,2.407478491825021,2,197.7918013885183,8,3,0
1436,18,0.17040264386977916,0.0020175655322312662,4.770448800979275,1,76.93833903136725,12,0,0
1764,6,0.19747229860954835,0.221151284833933,4.90533474602439,0,88.79961705296839,20,4,0
1216,2,0.15603764557788236,0.21007558648192187,1.6067786907799115,1,85.7777601499297,11,4,0
212,5,0.019691586241116464,0.10873910434383675,8.957675665508214,2,137.49979289319649,20,4,0
23,15,0.5756304422002799,0.5159574106150447,8.293651804593495,1,0.1263291895898257,16,0,1
1421,10,0.10229425161832942,0.0889349153015893,6.3842876430576885,2,113.229942759431,21,2,0
1650,12,0.14501254768980137,0.04997174497233549,7.648194764416969,2,34.23936158056956,16,2,0
1678,19,0.4188243956577282,0.15472529170549823,6.958215553661292,1,82.95306794851726,10,4,0
1711,3,0.2336857788212421,0.02048404841886597,0.2903638380130703,0,37.01954741587138,20,5,0
190,13,0.7397529834362241,0.4831085748352174,0.14648605142803828,1,7.342960957543693,2,0,1
1272,15,0.1488848538467091,0.025796263574986402,4.619997567026549,1,109.97843532777014,19,2,0
753,1,0.03098031686883126,0.005221391472912946,0.9361713961065071,2,153.99124432025621,13,5,0
1127,10,0.08293586906408425,0.04425943535454104,4.4275170016185745,1,78.58200060535147,9,3,0
479,15,0.1901800183259638,0.15053881931710106,54.07239469373165,11,54.65520025882001,13,4,1
526,8,0.19802597759465707,0.09861966231603891,5.061966293789602,2,54.90032447677527,15,2,0
107,19,0.08634283470219757,0.2376097396616334,69.33280538180621,9,31.67237741456259,19,3,1
1611,1,0.1101551943042456,0.24373778115460654,6.919835508880913,2,112.37835145897225,20,2,0
217,14,0.6724664772010667,0.5652772973655151,0.29845340634064477,1,29.54255935771083,19,3,1
910,6,0.2849644122964687,0.4972814623913972,3.2939918593041386,1,87.61827249494493,18,1,0
1184,5,0.2804573846585321,0.14280485339164598,2.407555743805423,1,83.40830676297571,20,2,0
969,4,0.09522359180785694,0.08370791551074211,0.5879074168013457,0,76.00020675131576,9,6,0
960,5,0.04334778520836891,0.02143488639957783,1.4790561074390816,0,64.9461959373921,16,6,0
378,13,0.060933022687957895,0.014606710820475452,2.316963057141895,0,53.93189175941145,9,5,0
1770,1,0.3842917875024852,0.15261320339851644,4.157932952041869,0,48.88212102644097,21,1,0
178,7,0.30370552069038886,0.0065918180863961,4.168971234791589,2,120.4126215341683,13,5,0
704,7,0.13137058631523427,0.08804396601583057,1.7527823758881866,2,189.7757172583406,14,5,0
277,15,0.25275272503488067,0.1881042410297594,0.6446991242053376,1,100.86721630333356,12,6,0
1216,14,0.22089757890914588,0.20361242345316463,3.062767385172567,1,55.52312140256422,12,3,0
629,14,0.016108871280716724,0.03542581398802964,6.647732592609697,0,62.85188474463125,21,0,0
1252,4,0.15109153516333965,0.054899580859871955,1.4353396405898708,1,73.63379718341355,9,4,0
355,17,0.18049169315200111,0.015993165772496036,1.4795906817570614,0,50.86089382285407,15,0,0
287,17,0.5833974502944391,0.5021229072876631,0.31817922010395483,1,21.799688359646204,8,4,1
1244,10,0.04812546865513296,0.364667294849585,2.7271353121811326,1,68.9283585344812,16,5,0
615,11,0.23838250395515664,0.109284881969143,3.362679352033045,2,43.417150683671565,12,6,0
1154,10,0.1709284249089763,0.11032752602839828,17.927428185177728,2,57.491712076751355,8,1,0
1406,9,0.06003448408437834,0.0704888329012989,0.8769832419691977,2,147.88516658863932,19,3,0
967,7,0.1314123183965301,0.0955941056026745,4.49408533282384,0,57.23378474223969,11,3,0
813,2,0.24049374659385772,0.035906496221951946,8.30326330633057,1,78.08623821489799,13,1,0
1201,1,0.16092482408909894,0.2359167509263858,7.735018345583407,2,93.67682707879284,15,5,0
1491,9,0.2840506553080968,0.05105233844716533,5.0162242907884025,1,131.47819813344339,10,5,0
606,9,0.11686178799224842,0.01630472285557822,0.5068360619173966,2,62.186497379375886,12,3,0
1763,17,0.11731346030757477,0.01071967952051202,1.116207328582314,1,50.05094870804715,10,4,0
161,10,0.04183734515136596,0.24844949645528472,0.954709363567542,0,159.79064906351323,7,1,0
1306,16,0.29262825084859706,0.017045144420378893,8.332389022982904,2,79.68947145957276,15,6,0
1234,11,0.14096826337578192,0.05971195958690467,0.28019626637785006,2,118.30424410450317,13,4,0
1300,7,0.22101284258372003,0.172998000014982,4.856066415734795,0,58.605309730670676,10,4,0
1080,4,0.07012508866573625,0.014814446552958747,6.465593285603972,2,154.5111446293394,9,5,0
720,9,0.37061664694226076,0.17944287588597913,3.6574492521338944,0,52.388046661674394,18,6,0
1097,7,0.03261017519846848,0.04198171098680552,7.952969602945495,1,104.14155498766544,10,3,0
23,15,0.4374481367396592,0.462006085038015,0.7340304694894055,1,15.068989025856174,9,3,1
923,5,0.015533298221579638,0.04053572676564748,6.107083378986207,0,145.2822758594941,8,5,0
844,9,0.040851485759553184,0.1435313604294038,2.244351048263267,2,207.65497872718288,17,2,0
1351,18,0.16425408259053306,0.048653151401393833,4.990210558040284,0,177.85113291609431,12,3,0
974,9,0.13107923147604478,0.10223472542432442,6.530779343758785,2,68.02161819062626,9,6,0
109,7,0.1688612930225304,0.07390814872264155,6.1825702768230055,0,127.34295408329614,18,3,0
206,5,0.013631778382909335,0.21749359415521086,2.9163189881703984,1,86.27643835923969,13,2,0
208,18,0.6204473105232262,0.7862820810594192,3.901428275482624,0,9.76855374847585,3,3,1
1232,11,0.03806271697387235,0.011383461078063959,10.035285404197959,0,151.11387837271664,20,1,0
1494,16,0.17852969073826566,0.053780978406581983,5.719093027517628,0,66.92938504260843,12,6,0
228,16,0.7044434967154551,0.21751550321727617,5.125380612928919,0,10.706162564751121,17,3,1
174,8,0.35227844872155917,0.3128969770486875,1.5626450699456254,1,65.54659899463319,21,6,0
201,16,0.3536129641215624,0.01878521286172973,67.69873401494704,12,69.68510193159027,7,3,1
480,17,0.0816028006058977,0.01651021628321215,0.8639308116781839,2,129.96219855536685,16,0,0
117,7,0.5419892034169062,0.7129663259553062,0.3537070990126506,2,6.599082256956461,5,5,1
1272,10,0.20359621678439377,0.1507367742376221,5.4210010652610565,1,105.16708496947695,10,6,0
270,15,0.8950640252923968,0.5496617474854596,6.96566320581546,1,17.807885336824228,5,0,1
370,3,0.1559572168434652,0.018536109619909993,2.5514886813771027,1,43.24241880115949,10,3,0
1740,1,0.6155659779703575,0.10798699357952267,9.064349720293217,0,87.38948436608702,13,6,0
545,18,0.051064971159325886,0.07159539632679938,4.752422742337603,2,73.6392429520201,20,5,0
1187,9,0.0988006800724623,0.0686997469013162,2.4792993113731976,0,91.77620530658015,7,2,0
853,8,0.06097598555090299,0.14442183222075886,9.622958152401235,0,60.054021152648964,17,3,0
29,15,0.6736548694533854,0.22732181734363777,9.787159138124942,3,0.8843168666581985,0,0,1
386,17,0.08894816031918046,0.11625463638145721,11.149873494947713,0,229.96253904460923,16,5,0
1557,4,0.16319591207646095,0.1491588363677699,5.382114669846552,2,183.4772622602314,12,5,0
572,1,0.19024550590088912,0.30692296777985734,0.64854443546937,1,107.4015716481645,11,5,0
402,7,0.24897653767585545,0.03198647043597604,9.713342437260462,0,84.7360205960332,18,5,0
388,10,0.08438615506457546,0.1133293371849447,1.4290635310884674,2,38.597408363008064,16,5,0
511,13,0.2186392263351645,0.1749695193529582,4.896023870461408,0,41.05127422127178,14,0,0
336,3,0.03167584863993569,0.13477835155291157,7.225504593971246,0,44.2527338749521,12,1,0
529,19,0.21127831414752288,0.10071083002833771,20.366183882637134,0,203.8668497480525,13,3,0
512,16,0.11715058077365362,0.010045267757798675,90.1443776854871,11,11.484528712534015,10,2,1
28,18,0.3113664296403238,0.49151442894725506,1.6864098679597375,1,0.4174147244031087,20,2,1
708,3,0.1557515796498438,0.266643317737794,0.11918899176696465,0,136.54254647530203,7,0,0
425,17,0.12503283141188745,0.030774805588625314,1.0704140517639429,2,108.02257809159579,11,1,0
664,10,0.08550093517201332,0.01890211907714614,0.7589302462471654,1,40.257325446507906,14,4,0
324,18,0.15050663197128283,0.06351838393262961,45.40958855911224,14,15.68513853929517,9,2,1
106,1,0.2943003696350027,0.18963462000418513,3.39345540586175,2,37.56227349286925,20,0,0
1164,5,0.0766607123650377,0.008549257885969637,5.815468184441594,2,19.01561740821828,10,0,0
841,18,0.17020341432376854,0.034649657783464446,0.973027159879185,0,72.29407652426393,17,3,0
770,18,0.27668445748917647,0.1050484607077764,0.39997600870965005,2,106.30369670609406,8,2,0
1288,1,0.17015105665038968,0.004838544992621377,0.2314290250743448,0,56.30392896654329,19,1,0
1265,13,0.06131042708192954,0.21283655701187804,0.8522503258837619,0,137.3518079930023,9,1,0
383,2,0.013908202951103428,0.14480930852733367,7.186062217355772,0,122.98031831379647,17,3,0
490,19,0.0564195182831391,0.14368800743884869,5.332060475821047,1,65.99089876718881,19,3,0
1541,17,0.1409075089962236,0.039800538136656356,1.1442715377054602,2,145.31001355513092,7,3,0
189,18,0.14042783513845902,0.049060568374118166,3.29401927099641,2,70.97882038149741,13,6,0
1206,12,0.14478958053489002,0.03685958913860651,1.4612130008723325,2,120.08317103442022,18,6,0
1530,6,0.13500420035318364,0.017946824446677567,9.422088819429886,2,90.33038854097109,15,4,0
1289,12,0.3468888830314789,0.1483896819400839,1.2105987193955496,0,180.84641935992528,11,5,0
56,16,0.4947468075481005,0.38435184913746323,7.0906796279047875,1,1.5032707982943314,5,2,1
99,6,0.04582480525821668,0.10714119163146157,4.663535113985785,0,43.18644570694011,12,1,0
1294,12,0.1336839718743637,0.16517757305286876,3.443231636784031,0,122.13877076700244,19,6,0
1049,14,0.0454088907739295,0.041226196210152756,3.0478615226714934,2,171.259838057106,17,0,0
1230,3,0.035632676119300044,0.013047192761979106,12.875894337727564,2,50.693770113843314,16,1,0
282,10,0.2666708204133173,0.22058302958138204,7.897020022545747,2,79.03137830610672,9,4,0
926,8,0.16688788293040122,0.09304351485048447,5.870775204172467,2,151.2647353994117,13,4,0
779,6,0.2492181243877388,0.10668050897311865,3.1887466425529665,1,115.28681944116559,16,5,0
179,15,0.1059237145430865,0.02290771479037537,60.6239583078841,12,87.3394775554269,9,5,1
669,19,0.041680268810193044,0.02070701976633492,2.2118746358765993,2,113.49072131295257,17,4,0
951,8,0.19514298824733348,0.06392277433197967,15.791549006726994,0,96.3049519223162,20,0,0
1318,2,0.041139706865418936,0.0452526858407997,2.1353534027323553,1,127.86136189310403,21,6,0
849,8,0.0795602197513186,0.06238598593616683,5.515262032345076,2,26.51586627748634,19,6,0
157,11,0.12972060539312325,0.0808503742039008,9.667504571065235,1,76.81063214665568,15,2,0
1758,9,0.06128782167017694,0.18948710288291432,1.1390885715191028,1,124.03289664484534,10,6,0
48,19,0.2029532822856,0.02458577124643244,29.027847128901634,13,37.45963074308558,13,4,1
2,19,0.5576366647758217,0.5571453726768734,0.12172467812332563,0,0.20601382502414312,18,0,1
1498,5,0.1171962810670337,0.02567715416432462,3.2983875395645663,1,83.69598235935469,18,3,0
537,13,0.19469423223684032,0.006944484926712572,1.7471184658673298,1,74.62575125098883,9,1,0
188,14,0.14909535835761503,0.3699698844683927,0.5101918880435073,0,117.59110022495113,20,3,0
388,16,0.055504142394887955,0.09331110798919487,3.649859601218227,1,99.3110765378409,8,2,0
466,15,0.16039825670723057,0.0032487449834683393,5.836055863677576,2,118.8622648672868,15,5,0
44,15,0.8363320095140608,0.4143898865526319,4.105747578902411,2,0.3125932996898274,6,1,1
516,11,0.12270589276833743,0.02505300884499965,0.30196682021995747,1,84.21950132917745,10,5,0
1146,16,0.021896004100590397,0.10475519021207226,10.615210400079288,1,113.59184768788472,11,0,0
73,16,0.30950317395405896,0.04520658539808567,39.47454906113697,5,4.06416739101978,21,3,1
32,16,0.08026821826532056,0.04972368252902866,61.88730884811959,11,48.615568263687095,14,0,1
635,3,0.0357695826438641,0.08215027453905985,10.319078082004694,0,76.23812725691765,21,0,0
827,6,0.04687395037617778,0.3023802990265177,4.809720230291644,1,103.16286196904764,18,0,0
593,14,0.012201333154392082,0.14004647059895137,4.645858974744201,2,149.55951511882196,19,3,0
916,19,0.1270499690422172,0.12347167041779884,14.000643001671564,2,72.76197996311544,18,4,0
708,19,0.07379608107353085,0.07891190539780137,2.150461424588301,1,164.6047426857139,11,6,0
965,19,0.4949841441052994,0.02833276091232294,7.830216751967556,2,110.20659460044027,20,2,0
1151,12,0.22576609890275542,0.07839131250001137,15.73865018075126,1,170.00725836612827,11,6,0
1106,11,0.10942174072325563,0.26451854483327736,2.143874757573385,2,81.78599720396764,9,3,0
1238,17,0.3121727759390348,0.031832923451910466,8.715191589231857,2,67.5367694679545,7,3,0
1459,18,0.1695646619495111,0.013907474502339857,14.082399795641727,0,222.32761762030339,11,4,0
1574,12,0.05744628750813779,0.03222665744681141,2.9452485227714287,0,92.0901306133452,16,2,0
508,11,0.2585245391011829,0.03655222279682064,7.054013302416237,0,51.894574059648775,20,3,0
994,19,0.3664482318975658,0.077357406936698,4.640428415012487,0,140.79087545805976,14,1,0
107,9,0.4153649978306635,0.36876667901906285,6.153909022636239,1,38.55398881940492,17,6,1
1046,9,0.10454252747343863,0.13439878912457723,5.279610236588972,1,204.3855118293027,13,5,0
542,11,0.19136083634014606,0.02316280516438348,115.79448729698933,12,75.6812751159923,12,4,1
85,17,0.10409611480098023,0.07020493429035728,8.984886027193047,0,30.797881346935817,16,1,0
334,17,0.05268912855306791,0.16181257175929067,17.946943392889313,1,36.21458782348961,16,6,0
909,3,0.05438179922534663,0.17910431562532347,9.210914680813477,1,82.6066911910587,15,5,0
1484,9,0.22805012006685751,0.014367878542862202,11.669056487564115,2,131.22712951887922,15,2,0
46,13,0.24982957600040895,0.22248896286170838,114.22282419336311,8,27.793875240108385,12,3,1
1707,14,0.06350044460779143,0.14543394191491585,4.571423658375915,1,160.29093250354242,9,5,0
1304,3,0.19349590887407545,0.04927605656646722,1.5813636881537771,0,157.14633934719382,14,3,0
559,6,0.09475336973483751,0.174352114443852,0.6383947143351348,0,39.86572746166467,15,4,0
1678,14,0.06396579835274603,0.19142692711204454,15.658274481840891,1,50.32369196508036,11,3,0
1208,19,0.06582541155657379,0.12633843182261653,2.375756618882227,2,97.99653251233302,9,4,0
816,11,0.013046839643273725,0.22181789576813232,7.800138433490058,0,82.60345434368838,12,6,0
1022,4,0.1896275037619654,0.16860403838015803,9.664647160685993,1,158.05710296010704,8,6,0
655,4,0.10830550615221833,0.1046809480998445,3.050160540314649,1,111.40302870542648,20,1,0
135,13,0.7174012043899164,0.4699552888514606,0.943551095868097,2,13.547907072849998,6,1,1
1283,10,0.17043361324321768,0.03449980805735206,4.65480362440598,0,152.26808203412233,8,0,0
273,18,0.4413388262293953,0.3024367375112312,0.6779188397060893,1,14.726562606688953,16,1,1
370,19,0.3015479157152273,0.19098245954693627,45.011292386895704,9,29.031798528151107,11,0,1
1120,3,0.25311586384871976,0.1224382312869117,6.028322103508713,2,59.32227453555334,21,6,0
1316,14,0.15988456175101715,0.012089142390717877,13.559854498808106,0,179.7116540678581,17,3,0
36,7,0.9438739736053734,0.7681306431756854,0.2431133421953725,0,23.715436900944823,22,5,1
1043,4,0.1125999942133885,0.0013733177202221003,1.4755327819308743,1,111.59588859568493,17,5,0
482,12,0.042335415388307256,0.07085768734464959,3.9911360810888312,1,100.45766968965185,21,3,0
461,10,0.06295988782541295,0.2845069121136711,0.9711405932683087,1,132.66719714998783,11,0,0
1285,5,0.12711560870531458,0.018119874955722697,0.7967133509135006,0,195.00552114129374,11,4,0
1086,14,0.060411519015836426,0.07769326961894919,11.402065939657959,0,36.40077867187593,12,5,0
542,12,0.18985078992249316,0.350117746572284,3.8410532298714526,0,221.54179222958615,8,0,0
1650,14,0.06727819078467775,0.012471378210012438,5.8614553535318645,2,55.036599585914075,21,4,0
697,6,0.12870928535461892,0.18814410343186724,15.984481220745241,1,143.32696574977564,9,2,0
325,13,0.2083567888070701,0.01528808980971586,12.279267366861568,0,92.82442776659659,21,0,0
1319,7,0.17295606815606124,0.0762255220666224,11.378261553184194,2,74.0910973711544,12,4,0
847,12,0.09109112518604973,0.021633089278760703,10.193584029719938,2,56.700740744436764,7,6,0
957,7,0.023791275467810628,0.06447125689870851,15.351343796556108,2,77.0403078405323,10,6,0
742,3,0.41911357559967627,0.07271185898764132,5.921740106493357,0,40.817682856205835,14,0,0
743,13,0.3788418914301719,0.027495718632368084,9.17802735674849,2,78.16682947830034,8,2,0
121,15,0.04017036882794653,0.032837050248688014,3.921761617835096,1,185.31068794243254,7,6,0
1665,11,0.13559654032933813,0.04280938028823148,5.6409619766380175,1,74.6831097654364,7,5,0
205,15,0.21519877665038403,0.23141881709383805,2.836296023863779,0,92.81885657663685,15,4,0
762,9,0.21815096934169745,0.1349431157570426,10.833804270171077,1,90.39220333438169,12,2,0
668,19,0.016377981522601663,0.26039128665104383,3.3165197807840094,2,55.66168331462056,8,2,0
590,13,0.16819608502572037,0.018783076988711494,30.400315486677346,1,135.69108480913084,20,3,0
